question_id,grounding_grounding_sam,grounding_grounding_sam_processed,grounding_grounding_sam_mean,grounding_qwen_vl,grounding_qwen_vl_processed,grounding_qwen_vl_mean,grounding_llama32_11b,grounding_llama32_11b_processed,grounding_llama32_11b_mean
514016003,"[0.4768994152545929, 0.687734842300415, 0.7540104985237122, 0.733738124370575, 0.4768994152545929, 0.29900282621383667, 0.29900282621383667, 0.4768994152545929, 0.4768994152545929, 0.4768994152545929, 0.723700225353241, 0.6898282170295715, 0.4768994152545929, 0.4768994152545929, 0.7784809470176697, 0.29900282621383667, 0.6898282170295715, 0.4768994152545929, 0.818881630897522, 0.4768994152545929]","[0.4768994152545929, 0.687734842300415, 0.7540104985237122, 0.733738124370575, 0.4768994152545929, 0.29900282621383667, 0.29900282621383667, 0.4768994152545929, 0.4768994152545929, 0.4768994152545929, 0.723700225353241, 0.6898282170295715, 0.4768994152545929, 0.4768994152545929, 0.7784809470176697, 0.29900282621383667, 0.6898282170295715, 0.4768994152545929, 0.818881630897522, 0.4768994152545929]",0.5532652959227562,"['Yes<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>']","['yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'no', 'yes']",0.45,"['Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.85
516677009,"[0.4821852743625641, 0.4821852743625641, 0.49656301736831665, 0.3815651834011078, 0.6329566240310669, 0.3815651834011078, 0.6303436160087585, 0.3815651834011078, 0.4821852743625641, 0.4821852743625641, 0.3815651834011078, 0.49244365096092224, 0.3815651834011078, 0.4858817160129547, 0.6541218757629395, 0.4821852743625641, 0.5223392248153687, 0.6297746300697327, 0.3815651834011078, 0.3815651834011078]","[0.4821852743625641, 0.4821852743625641, 0.49656301736831665, 0.3815651834011078, 0.6329566240310669, 0.3815651834011078, 0.6303436160087585, 0.3815651834011078, 0.4821852743625641, 0.4821852743625641, 0.3815651834011078, 0.49244365096092224, 0.3815651834011078, 0.4858817160129547, 0.6541218757629395, 0.4821852743625641, 0.5223392248153687, 0.6297746300697327, 0.3815651834011078, 0.3815651834011078]",0.4813153505325317,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'no', 'yes', 'yes']",0.7,"['No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['no', 'yes', 'no', 'yes', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'no', 'no', 'yes', 'yes']",0.45
517823000,"[0.6562178134918213, 0.6322757005691528, 0.6322757005691528, 0.6322757005691528, 0.5884162187576294, 0.6322757005691528, 0.6562178134918213, 0.6562178134918213, 0.6322757005691528, 0.6562178134918213, 0.6322757005691528, 0.6562178134918213, 0.4399277865886688, 0.6322757005691528, 0.6562178134918213, 0.7222332954406738, 0.6562178134918213, 0.6562178134918213, 0.3786888122558594, 0.6322757005691528]","[0.6562178134918213, 0.6322757005691528, 0.6322757005691528, 0.6322757005691528, 0.5884162187576294, 0.6322757005691528, 0.6562178134918213, 0.6562178134918213, 0.6322757005691528, 0.6562178134918213, 0.6322757005691528, 0.6562178134918213, 0.4399277865886688, 0.6322757005691528, 0.6562178134918213, 0.7222332954406738, 0.6562178134918213, 0.6562178134918213, 0.3786888122558594, 0.6322757005691528]",0.6218607112765312,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>']","['no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.1
518889002,"[0.3916385769844055, 0.37903353571891785, 0.39146408438682556, 0.38948848843574524, 0.3592517375946045, 0.37022536993026733, 0.45114514231681824, 0.37903353571891785, 0.39987021684646606, 0.38948848843574524, 0.421432763338089, 0.3812771439552307, 0.3812771439552307, 0.3665897250175476, 0.47776731848716736, 0.40951594710350037, 0.36455127596855164, 0.3592517375946045, 0.37022536993026733, 0.3699977397918701]","[0.3916385769844055, 0.37903353571891785, 0.39146408438682556, 0.38948848843574524, 0.3592517375946045, 0.37022536993026733, 0.45114514231681824, 0.37903353571891785, 0.39987021684646606, 0.38948848843574524, 0.421432763338089, 0.3812771439552307, 0.3812771439552307, 0.3665897250175476, 0.47776731848716736, 0.40951594710350037, 0.36455127596855164, 0.3592517375946045, 0.37022536993026733, 0.3699977397918701]",0.39012626707553866,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.05,"['No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['no', 'no', 'yes', 'no', 'no', 'yes', 'no', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'yes']",0.5
519132003,"[0.44884899258613586, 0.40450742840766907, 0.5587483644485474, 0.5985468626022339, 0.5351287722587585, 0.5021781921386719, 0.4823833703994751, 0.5062786340713501, 0.5611847639083862, 0.5089330673217773, 0.5031546950340271, 0.5109006762504578, 0.5594705939292908, 0.5192165970802307, 0.6079541444778442, 0.532880961894989, 0.5290352702140808, 0.5004587173461914, 0.504440188407898, 0.43188369274139404]","[0.44884899258613586, 0.40450742840766907, 0.5587483644485474, 0.5985468626022339, 0.5351287722587585, 0.5021781921386719, 0.4823833703994751, 0.5062786340713501, 0.5611847639083862, 0.5089330673217773, 0.5031546950340271, 0.5109006762504578, 0.5594705939292908, 0.5192165970802307, 0.6079541444778442, 0.532880961894989, 0.5290352702140808, 0.5004587173461914, 0.504440188407898, 0.43188369274139404]",0.5153066992759705,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
521052001,"[0.6233768463134766, 0.36534345149993896, 0.6590760350227356, 0.6664968132972717, 0.36534345149993896, 0.36534345149993896, 0.6581978797912598, 0.6094660758972168, 0.36534345149993896, 0.5037192702293396, 0.36534345149993896, 0.36534345149993896, 0.7711548805236816, 0.6590760350227356, 0.36534345149993896, 0.7682119011878967, 0.7440989017486572, 0.6568784117698669, 0.6590760350227356, 0.6568784117698669]","[0.6233768463134766, 0.36534345149993896, 0.6590760350227356, 0.6664968132972717, 0.36534345149993896, 0.36534345149993896, 0.6581978797912598, 0.6094660758972168, 0.36534345149993896, 0.5037192702293396, 0.36534345149993896, 0.36534345149993896, 0.7711548805236816, 0.6590760350227356, 0.36534345149993896, 0.7682119011878967, 0.7440989017486572, 0.6568784117698669, 0.6590760350227356, 0.6568784117698669]",0.5596555829048157,"['No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>']","['no', 'no', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'no', 'yes']",0.4,"['No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>']","['no', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'no']",0.6
521141009,"[0.4491811990737915, 0.39600974321365356, 0.4491811990737915, 0.39600974321365356, 0.39600974321365356, 0.4491811990737915, 0.39600974321365356, 0.39600974321365356, 0.39992883801460266, 0.4491811990737915, 0.4491811990737915, 0.5421361327171326, 0.49054065346717834, 0.5529924035072327, 0.4456501305103302, 0.39600974321365356, 0.39600974321365356, 0.4115246832370758, 0.39600974321365356, 0.39992883801460266]","[0.4491811990737915, 0.39600974321365356, 0.4491811990737915, 0.39600974321365356, 0.39600974321365356, 0.4491811990737915, 0.39600974321365356, 0.39600974321365356, 0.39992883801460266, 0.4491811990737915, 0.4491811990737915, 0.5421361327171326, 0.49054065346717834, 0.5529924035072327, 0.4456501305103302, 0.39600974321365356, 0.39600974321365356, 0.4115246832370758, 0.39600974321365356, 0.39992883801460266]",0.432834281027317,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>']","['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes']",0.2
522232000,"[0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.8019358515739441, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298]","[0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.8019358515739441, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298, 0.5791029334068298]",0.5902445793151856,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
524601001,"[0.7804952263832092, 0.6823621392250061, 0.6963714361190796, 0.34169232845306396, 0.6972997784614563, 0.7212526202201843, 0.6670392155647278, 0.6802417039871216, 0.19102567434310913, 0.5983121991157532, 0.6774740219116211, 0.31605252623558044, 0.31605252623558044, 0.6780072450637817, 0.19102567434310913, 0.6822562217712402, 0.6530162692070007, 0.36026397347450256, 0.6667138338088989, 0.3589146137237549]","[0.7804952263832092, 0.6823621392250061, 0.6963714361190796, 0.34169232845306396, 0.6972997784614563, 0.7212526202201843, 0.6670392155647278, 0.6802417039871216, 0.19102567434310913, 0.5983121991157532, 0.6774740219116211, 0.31605252623558044, 0.31605252623558044, 0.6780072450637817, 0.19102567434310913, 0.6822562217712402, 0.6530162692070007, 0.36026397347450256, 0.6667138338088989, 0.3589146137237549]",0.547793461382389,"['Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['yes', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'no', 'no', 'yes', 'yes', 'yes']",0.6,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>']","['yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'no']",0.7
524621005,"[0.5916642546653748, 0.2683658003807068, 0.5211817622184753, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.5514529347419739, 0.2683658003807068, 0.2683658003807068, 0.5672175884246826, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068]","[0.5916642546653748, 0.2683658003807068, 0.5211817622184753, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.5514529347419739, 0.2683658003807068, 0.2683658003807068, 0.5672175884246826, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068]",0.32626846730709075,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.15,"['Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>']","['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.2
524621023,"[0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.44933220744132996, 0.2683658003807068, 0.40892571210861206, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.4536249041557312, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.41733086109161377, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068]","[0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.44933220744132996, 0.2683658003807068, 0.40892571210861206, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.4536249041557312, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.41733086109161377, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068, 0.2683658003807068]",0.3011533245444298,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.1,"['No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>']","['no', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.15
525777002,"[0.6909762620925903, 0.692225992679596, 0.692225992679596, 0.6644314527511597, 0.692225992679596, 0.692225992679596, 0.6909762620925903, 0.6909762620925903, 0.6909762620925903, 0.692225992679596, 0.692225992679596, 0.6909762620925903, 0.6493563055992126, 0.6909762620925903, 0.6909762620925903, 0.692225992679596, 0.6909762620925903, 0.692225992679596, 0.692225992679596, 0.692225992679596]","[0.6909762620925903, 0.692225992679596, 0.692225992679596, 0.6644314527511597, 0.692225992679596, 0.692225992679596, 0.6909762620925903, 0.6909762620925903, 0.6909762620925903, 0.692225992679596, 0.692225992679596, 0.6909762620925903, 0.6493563055992126, 0.6909762620925903, 0.6909762620925903, 0.692225992679596, 0.6909762620925903, 0.692225992679596, 0.692225992679596, 0.692225992679596]",0.6881928890943527,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
