question_id,grounding_grounding_sam,grounding_grounding_sam_processed,grounding_grounding_sam_mean,grounding_qwen_vl,grounding_qwen_vl_processed,grounding_qwen_vl_mean,grounding_llama32_11b,grounding_llama32_11b_processed,grounding_llama32_11b_mean,grounding_gemini,grounding_gemini_processed,grounding_gemini_mean
5522222,"[0.5116556286811829, 0.5116556286811829, 0.5116556286811829, 0.5116556286811829, 0.5116556286811829, 0.5116556286811829, 0.5116556286811829, 0.5116556286811829, 0.6726543307304382, 0.6726543307304382, 0.5116556286811829, 0.5116556286811829, 0.5116556286811829, 0.6726543307304382, 0.5116556286811829, 0.5019530653953552, 0.5116556286811829, 0.5116556286811829, 0.6726543307304382, 0.5116556286811829]","[0.5116556286811829, 0.5116556286811829, 0.5116556286811829, 0.5116556286811829, 0.5116556286811829, 0.5116556286811829, 0.5116556286811829, 0.5116556286811829, 0.6726543307304382, 0.6726543307304382, 0.5116556286811829, 0.5116556286811829, 0.5116556286811829, 0.6726543307304382, 0.5116556286811829, 0.5019530653953552, 0.5116556286811829, 0.5116556286811829, 0.6726543307304382, 0.5116556286811829]",0.5433702409267426,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'yes']",0.8,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
5522652,"[0.791176438331604, 0.6442250609397888, 0.6530162692070007, 0.5263427495956421, 0.7500038743019104, 0.68668532371521, 0.5855159759521484, 0.6315943002700806, 0.5478874444961548, 0.635448694229126, 0.6651931405067444, 0.6757646203041077, 0.45217305421829224, 0.5534751415252686, 0.6814088821411133, 0.5701518654823303, 0.589716374874115, 0.5001081228256226, 0.5238009691238403, 0.5785672068595886]","[0.791176438331604, 0.6442250609397888, 0.6530162692070007, 0.5263427495956421, 0.7500038743019104, 0.68668532371521, 0.5855159759521484, 0.6315943002700806, 0.5478874444961548, 0.635448694229126, 0.6651931405067444, 0.6757646203041077, 0.45217305421829224, 0.5534751415252686, 0.6814088821411133, 0.5701518654823303, 0.589716374874115, 0.5001081228256226, 0.5238009691238403, 0.5785672068595886]",0.6121127754449844,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes']",0.75,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes\n', 'Yes', 'Yes', 'Yes\n', 'Yes', 'Yes', 'Yes\n', 'Yes', 'Yes', 'Yes\n', 'Yes\n', 'Yes', 'Yes', 'Yes\n', 'Yes', 'Yes', 'Yes\n', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
5523480,"[0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.2538610100746155, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706]","[0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.2538610100746155, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706, 0.6142204999923706]",0.5962025254964829,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95
5536090,"[0.8776865601539612, 0.8088233470916748, 0.8889517188072205, 0.7251623272895813, 0.8638516664505005, 0.8283842206001282, 0.8987665772438049, 0.7866228222846985, 0.8521990180015564, 0.7799928784370422, 0.920074462890625, 0.7732163667678833, 0.8955226540565491, 0.36161547899246216, 0.8735387921333313, 0.8644249439239502, 0.8308687806129456, 0.8033281564712524, 0.8389438390731812, 0.8220463395118713]","[0.8776865601539612, 0.8088233470916748, 0.8889517188072205, 0.7251623272895813, 0.8638516664505005, 0.8283842206001282, 0.8987665772438049, 0.7866228222846985, 0.8521990180015564, 0.7799928784370422, 0.920074462890625, 0.7732163667678833, 0.8955226540565491, 0.36161547899246216, 0.8735387921333313, 0.8644249439239502, 0.8308687806129456, 0.8033281564712524, 0.8389438390731812, 0.8220463395118713]",0.814701047539711,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no']",0.15,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'yes']",0.9,"['Yes', 'Yes', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'Yes', 'Yes', 'No']","['yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no']",0.8
5558820,"[0.4088667035102844, 0.5393775105476379, 0.4088667035102844, 0.8088233470916748, 0.4098702073097229, 0.4088667035102844, 0.4898619055747986, 0.718298077583313, 0.8088233470916748, 0.4088667035102844, 0.4088667035102844, 0.7552762031555176, 0.4098702073097229, 0.7978719472885132, 0.5393775105476379, 0.8088233470916748, 0.6784334778785706, 0.4088667035102844, 0.4088667035102844, 0.5393775105476379]","[0.4088667035102844, 0.5393775105476379, 0.4088667035102844, 0.8088233470916748, 0.4098702073097229, 0.4088667035102844, 0.4898619055747986, 0.718298077583313, 0.8088233470916748, 0.4088667035102844, 0.4088667035102844, 0.7552762031555176, 0.4098702073097229, 0.7978719472885132, 0.5393775105476379, 0.8088233470916748, 0.6784334778785706, 0.4088667035102844, 0.4088667035102844, 0.5393775105476379]",0.5583075761795044,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.9,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
5560880,"[0.5586881637573242, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.9290551543235779, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.9290551543235779, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.9352282881736755, 0.44101086258888245]","[0.5586881637573242, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.9290551543235779, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.9290551543235779, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.44101086258888245, 0.9352282881736755, 0.44101086258888245]",0.5204100281000137,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes', 'Yes\n']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
5565680,"[0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.18213440477848053, 0.19899649918079376, 0.19899649918079376, 0.18213440477848053]","[0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.19899649918079376, 0.18213440477848053, 0.19899649918079376, 0.19899649918079376, 0.18213440477848053]",0.19731028974056244,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no']",0.9,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'Yes', 'No']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no']",0.9
5572452,"[0.6175126433372498, 0.6309123635292053, 0.6175126433372498, 0.5614853501319885, 0.6175126433372498, 0.6175126433372498, 0.5722447633743286, 0.5614853501319885, 0.57021164894104, 0.5614853501319885, 0.6056824326515198, 0.6175126433372498, 0.5614853501319885, 0.6175126433372498, 0.6056824326515198, 0.6175126433372498, 0.6175126433372498, 0.6175126433372498, 0.6175126433372498, 0.6175126433372498]","[0.6175126433372498, 0.6309123635292053, 0.6175126433372498, 0.5614853501319885, 0.6175126433372498, 0.6175126433372498, 0.5722447633743286, 0.5614853501319885, 0.57021164894104, 0.5614853501319885, 0.6056824326515198, 0.6175126433372498, 0.5614853501319885, 0.6175126433372498, 0.6056824326515198, 0.6175126433372498, 0.6175126433372498, 0.6175126433372498, 0.6175126433372498, 0.6175126433372498]",0.6011657059192658,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes']",0.55,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
5575860,"[0.0991208553314209, 0.0991208553314209, 0.10248421877622604, 0.0991208553314209, 0.0991208553314209, 0.555194079875946, 0.5229331254959106, 0.0991208553314209, 0.5282596349716187, 0.5430753231048584, 0.4972534477710724, 0.10248421877622604, 0.0991208553314209, 0.0991208553314209, 0.5282596349716187, 0.5650587677955627, 0.5145223140716553, 0.5430753231048584, 0.10248421877622604, 0.5649387240409851]","[0.0991208553314209, 0.0991208553314209, 0.10248421877622604, 0.0991208553314209, 0.0991208553314209, 0.555194079875946, 0.5229331254959106, 0.0991208553314209, 0.5282596349716187, 0.5430753231048584, 0.4972534477710724, 0.10248421877622604, 0.0991208553314209, 0.0991208553314209, 0.5282596349716187, 0.5650587677955627, 0.5145223140716553, 0.5430753231048584, 0.10248421877622604, 0.5649387240409851]",0.3181934509426355,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.9,"['Yes', 'Yes', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes']","['yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes']",0.8
5577212,"[0.5987228751182556, 0.5987228751182556, 0.5880022048950195, 0.5880022048950195, 0.5987228751182556, 0.5987228751182556, 0.5987228751182556, 0.5987228751182556, 0.5987228751182556, 0.5880022048950195, 0.5880022048950195, 0.5634980797767639, 0.5987228751182556, 0.5987228751182556, 0.5880022048950195, 0.5987228751182556, 0.5592599511146545, 0.5592599511146545, 0.5987228751182556, 0.5880022048950195]","[0.5987228751182556, 0.5987228751182556, 0.5880022048950195, 0.5880022048950195, 0.5987228751182556, 0.5987228751182556, 0.5987228751182556, 0.5987228751182556, 0.5987228751182556, 0.5880022048950195, 0.5880022048950195, 0.5634980797767639, 0.5987228751182556, 0.5987228751182556, 0.5880022048950195, 0.5987228751182556, 0.5592599511146545, 0.5592599511146545, 0.5987228751182556, 0.5880022048950195]",0.5897991418838501,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
