question_id,grounding_grounding_sam,grounding_grounding_sam_processed,grounding_grounding_sam_mean,grounding_qwen_vl,grounding_qwen_vl_processed,grounding_qwen_vl_mean,grounding_llama32_11b,grounding_llama32_11b_processed,grounding_llama32_11b_mean,grounding_clip,grounding_clip_processed,grounding_clip_mean
305351007,"[0.7051762938499451, 0.802555501461029, 0.7789857983589172, 0.7631309032440186, 0.8122723698616028, 0.8016254305839539, 0.7035494446754456, 0.5797573328018188, 0.8711463809013367, 0.8016254305839539, 0.8016254305839539, 0.756717324256897, 0.7804952263832092, 0.8047130703926086, 0.7934262752532959, 0.8669230937957764, 0.8016254305839539, 0.8016254305839539, 0.851706326007843, 0.802555501461029]","[0.7051762938499451, 0.802555501461029, 0.7789857983589172, 0.7631309032440186, 0.8122723698616028, 0.8016254305839539, 0.7035494446754456, 0.5797573328018188, 0.8711463809013367, 0.8016254305839539, 0.8016254305839539, 0.756717324256897, 0.7804952263832092, 0.8047130703926086, 0.7934262752532959, 0.8669230937957764, 0.8016254305839539, 0.8016254305839539, 0.851706326007843, 0.802555501461029]",0.7840618997812271,"['Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'yes', 'no', 'no', 'no', 'no', 'no', 'no']",0.15,,,,"[34.95317077636719, 33.12897491455078, 34.342376708984375, 33.581748962402344, 34.18003845214844, 33.821964263916016, 37.2515869140625, 35.339561462402344, 32.520328521728516, 33.821964263916016, 33.821964263916016, 33.41586685180664, 33.69779968261719, 32.74530029296875, 33.5507926940918, 33.39472961425781, 33.821964263916016, 33.821964263916016, 32.39747619628906, 33.12897491455078]","[34.95317077636719, 33.12897491455078, 34.342376708984375, 33.581748962402344, 34.18003845214844, 33.821964263916016, 37.2515869140625, 35.339561462402344, 32.520328521728516, 33.821964263916016, 33.821964263916016, 33.41586685180664, 33.69779968261719, 32.74530029296875, 33.5507926940918, 33.39472961425781, 33.821964263916016, 33.821964263916016, 32.39747619628906, 33.12897491455078]",33.83692741394043
306664005,"[0.390766441822052, 0.41087448596954346, 0.390766441822052, 0.3159469962120056, 0.390766441822052, 0.5017518997192383, 0.390766441822052, 0.26454830169677734, 0.390766441822052, 0.390766441822052, 0.43224310874938965, 0.61555016040802, 0.34356194734573364, 0.24166831374168396, 0.390766441822052, 0.4116429388523102, 0.390766441822052, 0.390766441822052, 0.390766441822052, 0.390766441822052]","[0.390766441822052, 0.41087448596954346, 0.390766441822052, 0.3159469962120056, 0.390766441822052, 0.5017518997192383, 0.390766441822052, 0.26454830169677734, 0.390766441822052, 0.390766441822052, 0.43224310874938965, 0.61555016040802, 0.34356194734573364, 0.24166831374168396, 0.390766441822052, 0.4116429388523102, 0.390766441822052, 0.390766441822052, 0.390766441822052, 0.390766441822052]",0.3918109506368637,"['Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'yes', 'no', 'yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'no', 'no', 'no']",0.4,,,,"[20.691421508789062, 34.363555908203125, 20.691421508789062, 30.247283935546875, 20.019086837768555, 30.833608627319336, 20.019086837768555, 31.405044555664062, 20.691421508789062, 20.691421508789062, 33.237762451171875, 29.937631607055664, 30.095600128173828, 30.840408325195312, 20.691421508789062, 30.082012176513672, 20.019086837768555, 20.691421508789062, 20.691421508789062, 20.691421508789062]","[20.691421508789062, 34.363555908203125, 20.691421508789062, 30.247283935546875, 20.019086837768555, 30.833608627319336, 20.019086837768555, 31.405044555664062, 20.691421508789062, 20.691421508789062, 33.237762451171875, 29.937631607055664, 30.095600128173828, 30.840408325195312, 20.691421508789062, 30.082012176513672, 20.019086837768555, 20.691421508789062, 20.691421508789062, 20.691421508789062]",25.331577014923095
306889000,"[0.3646644353866577, 0.4734594225883484, 0.340046763420105, 0.3646644353866577, 0.4371025562286377, 0.3646644353866577, 0.25423112511634827, 0.46790915727615356, 0.5463448762893677, 0.3711366057395935, 0.31541958451271057, 0.43584150075912476, 0.5486130118370056, 0.4925619065761566, 0.45238474011421204, 0.2906787395477295, 0.5463448762893677, 0.3646644353866577, 0.589716374874115, 0.5651787519454956]","[0.3646644353866577, 0.4734594225883484, 0.340046763420105, 0.3646644353866577, 0.4371025562286377, 0.3646644353866577, 0.25423112511634827, 0.46790915727615356, 0.5463448762893677, 0.3711366057395935, 0.31541958451271057, 0.43584150075912476, 0.5486130118370056, 0.4925619065761566, 0.45238474011421204, 0.2906787395477295, 0.5463448762893677, 0.3646644353866577, 0.589716374874115, 0.5651787519454956]",0.4292813867330551,"['Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.05,,,,"[20.050060272216797, 26.891756057739258, 21.389909744262695, 20.050060272216797, 21.36356544494629, 20.050060272216797, 20.416948318481445, 21.51395606994629, 20.044797897338867, 20.917617797851562, 20.380861282348633, 24.202007293701172, 20.253948211669922, 23.01360321044922, 17.709741592407227, 21.51395606994629, 20.050060272216797, 21.58710479736328, 23.347705841064453]","[20.050060272216797, 26.891756057739258, 21.389909744262695, 20.050060272216797, 21.36356544494629, 20.050060272216797, 20.416948318481445, 21.51395606994629, 20.044797897338867, 20.917617797851562, 20.380861282348633, 24.202007293701172, 20.253948211669922, 23.01360321044922, 17.709741592407227, 21.51395606994629, 20.050060272216797, 21.58710479736328, 23.347705841064453]",21.30251161675704
306952000,"[0.8251674771308899, 0.7685595154762268, 0.460137277841568, 0.5865228176116943, 0.38185328245162964, 0.4201236963272095, 0.6850020289421082, 0.8345417976379395, 0.5003986358642578, 0.7685595154762268, 0.6953380107879639, 0.7615384459495544, 0.6708239316940308, 0.8003801107406616, 0.6817268133163452, 0.6851073503494263, 0.6028217077255249, 0.7119318842887878, 0.6958550214767456, 0.4144248068332672]","[0.8251674771308899, 0.7685595154762268, 0.460137277841568, 0.5865228176116943, 0.38185328245162964, 0.4201236963272095, 0.6850020289421082, 0.8345417976379395, 0.5003986358642578, 0.7685595154762268, 0.6953380107879639, 0.7615384459495544, 0.6708239316940308, 0.8003801107406616, 0.6817268133163452, 0.6851073503494263, 0.6028217077255249, 0.7119318842887878, 0.6958550214767456, 0.4144248068332672]",0.647540706396103,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'yes', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.2,,,,"[35.722572326660156, 34.636287689208984, 35.768653869628906, 34.41639709472656, 34.6107292175293, 38.2498893737793, 36.802978515625, 34.092159271240234, 35.35448455810547, 34.636287689208984, 36.37832260131836, 35.22274398803711, 36.105812072753906, 35.740055084228516, 35.52591323852539, 36.48250198364258, 36.29971694946289, 35.57622146606445, 33.962364196777344, 35.231380462646484]","[35.722572326660156, 34.636287689208984, 35.768653869628906, 34.41639709472656, 34.6107292175293, 38.2498893737793, 36.802978515625, 34.092159271240234, 35.35448455810547, 34.636287689208984, 36.37832260131836, 35.22274398803711, 36.105812072753906, 35.740055084228516, 35.52591323852539, 36.48250198364258, 36.29971694946289, 35.57622146606445, 33.962364196777344, 35.231380462646484]",35.5407735824585
306989000,"[0.410283625125885, 0.6562178134918213, 0.7016108632087708, 0.2242252677679062, 0.5661984086036682, 0.46948984265327454, 0.19299523532390594, 0.19299523532390594, 0.19299523532390594, 0.19299523532390594, 0.2242252677679062, 0.2242252677679062, 0.19299523532390594, 0.2242252677679062, 0.2242252677679062, 0.43620169162750244, 0.31933361291885376, 0.19299523532390594, 0.410283625125885, 0.5068164467811584]","[0.410283625125885, 0.6562178134918213, 0.7016108632087708, 0.2242252677679062, 0.5661984086036682, 0.46948984265327454, 0.19299523532390594, 0.19299523532390594, 0.19299523532390594, 0.19299523532390594, 0.2242252677679062, 0.2242252677679062, 0.19299523532390594, 0.2242252677679062, 0.2242252677679062, 0.43620169162750244, 0.31933361291885376, 0.19299523532390594, 0.410283625125885, 0.5068164467811584]",0.3377766840159893,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,,,,"[19.344940185546875, 22.042856216430664, 25.979578018188477, 19.989368438720703, 21.635665893554688, 24.565643310546875, 19.90056800842285, 19.90056800842285, 19.90056800842285, 19.90056800842285, 19.989368438720703, 19.989368438720703, 19.90056800842285, 19.989368438720703, 19.989368438720703, 24.146400451660156, 23.946598052978516, 19.90056800842285, 19.344940185546875, 23.285934448242188]","[19.344940185546875, 22.042856216430664, 25.979578018188477, 19.989368438720703, 21.635665893554688, 24.565643310546875, 19.90056800842285, 19.90056800842285, 19.90056800842285, 19.90056800842285, 19.989368438720703, 19.989368438720703, 19.90056800842285, 19.989368438720703, 19.989368438720703, 24.146400451660156, 23.946598052978516, 19.90056800842285, 19.344940185546875, 23.285934448242188]",21.182140350341797
307611006,"[0.43332192301750183, 0.17766815423965454, 0.43332192301750183, 0.43332192301750183, 0.17766815423965454, 0.17766815423965454, 0.17766815423965454, 0.43332192301750183, 0.17766815423965454, 0.43332192301750183, 0.43332192301750183, 0.17766815423965454, 0.17766815423965454, 0.4402286112308502, 0.17996250092983246, 0.43332192301750183, 0.43332192301750183, 0.17996250092983246, 0.3515336513519287, 0.17766815423965454]","[0.43332192301750183, 0.17766815423965454, 0.43332192301750183, 0.43332192301750183, 0.17766815423965454, 0.17766815423965454, 0.17766815423965454, 0.43332192301750183, 0.17766815423965454, 0.43332192301750183, 0.43332192301750183, 0.17766815423965454, 0.17766815423965454, 0.4402286112308502, 0.17996250092983246, 0.43332192301750183, 0.43332192301750183, 0.17996250092983246, 0.3515336513519287, 0.17766815423965454]",0.30198039412498473,"['Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['yes', 'no', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'no']",0.45,,,,"[26.35228729248047, 19.95903778076172, 26.35228729248047, 26.35228729248047, 19.30883026123047, 19.30883026123047, 19.30883026123047, 26.35228729248047, 19.30883026123047, 26.35228729248047, 26.35228729248047, 19.30883026123047, 19.30883026123047, 26.2725830078125, 20.58586311340332, 26.35228729248047, 26.35228729248047, 20.58586311340332, 26.844619750976562, 19.30883026123047]","[26.35228729248047, 19.95903778076172, 26.35228729248047, 26.35228729248047, 19.30883026123047, 19.30883026123047, 19.30883026123047, 26.35228729248047, 19.30883026123047, 26.35228729248047, 26.35228729248047, 19.30883026123047, 19.30883026123047, 26.2725830078125, 20.58586311340332, 26.35228729248047, 26.35228729248047, 20.58586311340332, 26.844619750976562, 19.30883026123047]",23.011403846740723
309872001,"[0.7282654047012329, 0.679816722869873, 0.7282654047012329, 0.5808276534080505, 0.7282654047012329, 0.7282654047012329, 0.7943849563598633, 0.4977607727050781, 0.7943849563598633, 0.7282654047012329, 0.7282654047012329, 0.7943849563598633, 0.7282654047012329, 0.7282654047012329, 0.7282654047012329, 0.7943849563598633, 0.7282654047012329, 0.4929814636707306, 0.6675812005996704, 0.7943849563598633]","[0.7282654047012329, 0.679816722869873, 0.7282654047012329, 0.5808276534080505, 0.7282654047012329, 0.7282654047012329, 0.7943849563598633, 0.4977607727050781, 0.7943849563598633, 0.7282654047012329, 0.7282654047012329, 0.7943849563598633, 0.7282654047012329, 0.7282654047012329, 0.7282654047012329, 0.7943849563598633, 0.7282654047012329, 0.4929814636707306, 0.6675812005996704, 0.7943849563598633]",0.7086773321032525,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.05,,,,"[25.271085739135742, 27.259340286254883, 25.271085739135742, 24.45844841003418, 25.271085739135742, 25.271085739135742, 25.65814781188965, 28.611743927001953, 25.65814781188965, 25.271085739135742, 25.271085739135742, 25.65814781188965, 25.271085739135742, 25.271085739135742, 25.271085739135742, 25.65814781188965, 25.271085739135742, 25.06586265563965, 26.746410369873047, 25.65814781188965]","[25.271085739135742, 27.259340286254883, 25.271085739135742, 24.45844841003418, 25.271085739135742, 25.271085739135742, 25.65814781188965, 28.611743927001953, 25.65814781188965, 25.271085739135742, 25.271085739135742, 25.65814781188965, 25.271085739135742, 25.271085739135742, 25.271085739135742, 25.65814781188965, 25.271085739135742, 25.06586265563965, 26.746410369873047, 25.65814781188965]",25.65717010498047
310071001,"[0.4609864354133606, 0.5231919884681702, 0.46699750423431396, 0.43146440386772156, 0.45507752895355225, 0.6040486097335815, 0.5331847667694092, 0.5363432765007019, 0.4851727783679962, 0.5592599511146545, 0.4707670211791992, 0.5246686935424805, 0.3832949697971344, 0.7023259401321411, 0.5602526664733887, 0.5218519568443298, 0.5122656226158142, 0.5078499913215637, 0.6131786704063416, 0.537466287612915]","[0.4609864354133606, 0.5231919884681702, 0.46699750423431396, 0.43146440386772156, 0.45507752895355225, 0.6040486097335815, 0.5331847667694092, 0.5363432765007019, 0.4851727783679962, 0.5592599511146545, 0.4707670211791992, 0.5246686935424805, 0.3832949697971344, 0.7023259401321411, 0.5602526664733887, 0.5218519568443298, 0.5122656226158142, 0.5078499913215637, 0.6131786704063416, 0.537466287612915]",0.5194824531674385,"['Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",0.15,,,,"[33.26917266845703, 36.75568771362305, 33.57608413696289, 33.74110412597656, 33.2327766418457, 34.946041107177734, 36.066383361816406, 38.83866500854492, 36.9252815246582, 36.97893524169922, 36.354373931884766, 36.60268020629883, 33.9895133972168, 35.92588424682617, 35.98032760620117, 35.4079704284668, 33.85647964477539, 33.60841751098633, 33.464805603027344, 36.453086853027344]","[33.26917266845703, 36.75568771362305, 33.57608413696289, 33.74110412597656, 33.2327766418457, 34.946041107177734, 36.066383361816406, 38.83866500854492, 36.9252815246582, 36.97893524169922, 36.354373931884766, 36.60268020629883, 33.9895133972168, 35.92588424682617, 35.98032760620117, 35.4079704284668, 33.85647964477539, 33.60841751098633, 33.464805603027344, 36.453086853027344]",35.29868354797363
310094003,"[0.3498658835887909, 0.3553273677825928, 0.37920594215393066, 0.324556440114975, 0.3326355218887329, 0.39152225852012634, 0.45489591360092163, 0.35644665360450745, 0.32007700204849243, 0.3830641508102417, 0.3310115933418274, 0.35253605246543884, 0.4492718577384949, 0.4342213571071625, 0.37227699160575867, 0.46529632806777954, 0.4820024073123932, 0.3388424217700958, 0.3654567003250122, 0.38341042399406433]","[0.3498658835887909, 0.3553273677825928, 0.37920594215393066, 0.324556440114975, 0.3326355218887329, 0.39152225852012634, 0.45489591360092163, 0.35644665360450745, 0.32007700204849243, 0.3830641508102417, 0.3310115933418274, 0.35253605246543884, 0.4492718577384949, 0.4342213571071625, 0.37227699160575867, 0.46529632806777954, 0.4820024073123932, 0.3388424217700958, 0.3654567003250122, 0.38341042399406433]",0.381096163392067,"['Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",0.1,,,,"[37.74270248413086, 38.20675277709961, 36.47551727294922, 37.74360656738281, 36.68373107910156, 32.31174850463867, 34.72089767456055, 37.173213958740234, 35.42216110229492, 32.637176513671875, 35.988037109375, 35.29060363769531, 36.89455032348633, 34.91537094116211, 32.435218811035156, 33.842342376708984, 36.5689697265625, 36.070152282714844, 36.99470138549805, 32.96574401855469]","[37.74270248413086, 38.20675277709961, 36.47551727294922, 37.74360656738281, 36.68373107910156, 32.31174850463867, 34.72089767456055, 37.173213958740234, 35.42216110229492, 32.637176513671875, 35.988037109375, 35.29060363769531, 36.89455032348633, 34.91537094116211, 32.435218811035156, 33.842342376708984, 36.5689697265625, 36.070152282714844, 36.99470138549805, 32.96574401855469]",35.55415992736816
312720019,"[0.4978523552417755, 0.5309661626815796, 0.4882223904132843, 0.6517983078956604, 0.5503959059715271, 0.5996609330177307, 0.2520156800746918, 0.549610435962677, 0.5239836573600769, 0.5239836573600769, 0.38682135939598083, 0.332852303981781, 0.4675748944282532, 0.3661363422870636, 0.49248942732810974, 0.6509112119674683, 0.5122503638267517, 0.560312807559967, 0.9640516638755798, 0.475240021944046]","[0.4978523552417755, 0.5309661626815796, 0.4882223904132843, 0.6517983078956604, 0.5503959059715271, 0.5996609330177307, 0.2520156800746918, 0.549610435962677, 0.5239836573600769, 0.5239836573600769, 0.38682135939598083, 0.332852303981781, 0.4675748944282532, 0.3661363422870636, 0.49248942732810974, 0.6509112119674683, 0.5122503638267517, 0.560312807559967, 0.9640516638755798, 0.475240021944046]",0.518856494128704,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['yes', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no']",0.4,,,,"[21.190528869628906, 32.671539306640625, 28.56513786315918, 31.50508689880371, 29.70477867126465, 32.086395263671875, 18.707599639892578, 33.28857421875, 33.912132263183594, 33.912132263183594, 19.777423858642578, 19.65471839904785, 30.357271194458008, 18.88329315185547, 21.192943572998047, 34.10706329345703, 31.701343536376953, 35.262176513671875, 19.856279373168945, 32.87346267700195]","[21.190528869628906, 32.671539306640625, 28.56513786315918, 31.50508689880371, 29.70477867126465, 32.086395263671875, 18.707599639892578, 33.28857421875, 33.912132263183594, 33.912132263183594, 19.777423858642578, 19.65471839904785, 30.357271194458008, 18.88329315185547, 21.192943572998047, 34.10706329345703, 31.701343536376953, 35.262176513671875, 19.856279373168945, 32.87346267700195]",27.96049404144287
313647008,"[0.7209580540657043, 0.7209580540657043, 0.8057851195335388, 0.8233283758163452, 0.7209580540657043, 0.7209580540657043, 0.8469578623771667, 0.8057851195335388, 0.8237541317939758, 0.7209580540657043, 0.8262916803359985, 0.7209580540657043, 0.7209580540657043, 0.8057851195335388, 0.7209580540657043, 0.8057851195335388, 0.70537930727005, 0.8057851195335388, 0.7638362646102905, 0.8057851195335388]","[0.7209580540657043, 0.7209580540657043, 0.8057851195335388, 0.8233283758163452, 0.7209580540657043, 0.7209580540657043, 0.8469578623771667, 0.8057851195335388, 0.8237541317939758, 0.7209580540657043, 0.8262916803359985, 0.7209580540657043, 0.7209580540657043, 0.8057851195335388, 0.7209580540657043, 0.8057851195335388, 0.70537930727005, 0.8057851195335388, 0.7638362646102905, 0.8057851195335388]",0.7695961385965348,"['No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no']",0.1,,,,"[22.567285537719727, 22.567285537719727, 23.610797882080078, 22.19329261779785, 22.567285537719727, 22.567285537719727, 24.909841537475586, 23.610797882080078, 21.603668212890625, 22.567285537719727, 23.603988647460938, 22.567285537719727, 22.567285537719727, 23.610797882080078, 22.567285537719727, 23.610797882080078, 25.02923011779785, 23.610797882080078, 21.026203155517578, 23.610797882080078]","[22.567285537719727, 22.567285537719727, 23.610797882080078, 22.19329261779785, 22.567285537719727, 22.567285537719727, 24.909841537475586, 23.610797882080078, 21.603668212890625, 22.567285537719727, 23.603988647460938, 22.567285537719727, 22.567285537719727, 23.610797882080078, 22.567285537719727, 23.610797882080078, 25.02923011779785, 23.610797882080078, 21.026203155517578, 23.610797882080078]",23.028464794158936
313770005,"[0.702734112739563, 0.6951311230659485, 0.6229182481765747, 0.6229182481765747, 0.6951311230659485, 0.7072025537490845, 0.702734112739563, 0.6951311230659485, 0.702734112739563, 0.6951311230659485, 0.702734112739563, 0.6951311230659485, 0.6951311230659485, 0.6951311230659485, 0.6951311230659485, 0.6951311230659485, 0.702734112739563, 0.7072025537490845, 0.702734112739563, 0.7485361695289612]","[0.702734112739563, 0.6951311230659485, 0.6229182481765747, 0.6229182481765747, 0.6951311230659485, 0.7072025537490845, 0.702734112739563, 0.6951311230659485, 0.702734112739563, 0.6951311230659485, 0.702734112739563, 0.6951311230659485, 0.6951311230659485, 0.6951311230659485, 0.6951311230659485, 0.6951311230659485, 0.702734112739563, 0.7072025537490845, 0.702734112739563, 0.7485361695289612]",0.6940681278705597,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,,,,"[23.228145599365234, 22.729068756103516, 22.971281051635742, 22.971281051635742, 22.729068756103516, 25.03904151916504, 23.228145599365234, 22.729068756103516, 23.228145599365234, 22.729068756103516, 23.228145599365234, 22.729068756103516, 22.729068756103516, 22.729068756103516, 22.729068756103516, 22.729068756103516, 23.228145599365234, 25.03904151916504, 23.228145599365234, 24.64595603942871]","[23.228145599365234, 22.729068756103516, 22.971281051635742, 22.971281051635742, 22.729068756103516, 25.03904151916504, 23.228145599365234, 22.729068756103516, 23.228145599365234, 22.729068756103516, 23.228145599365234, 22.729068756103516, 22.729068756103516, 22.729068756103516, 22.729068756103516, 22.729068756103516, 23.228145599365234, 25.03904151916504, 23.228145599365234, 24.64595603942871]",23.229854679107667
